sha256,file_identifier,aesthetic_score,captions,rendered,voxelized,num_voxels,cond_rendered,local_path
9fa1fd4cbc3ef7bf34b4582cd1531f89daf934f193946c8656cbcc2ab5342d0d,M/B07B4P1X7M.glb,5.56573486328125,"[""A modern, boxy, upholstered white armchair with short dark brown wooden legs, featuring a tall angled backrest, a thick rectangular seat cushion, and wide flat armrests that extend from the backrest to the seat's front."", ""White upholstered armchair with dark brown short wooden legs and wide flat armrests."", ""Modern white chair with thick seat cushion and angled backrest."", ""Rectangular armchair with wide armrests and short brown legs."", ""White, boxy armchair with extended flat armrests."", ""Modern chair with a tall, angled backrest."", ""Upholstered chair with rectangular seat cushion."", ""Chair with short brown wooden legs."", ""White armchair, wide armrests."", ""Boxy, tall-back chair."", ""White chair.""]",False,False,0,False,raw/3dmodels/original/M/B07B4P1X7M.glb
9fb4f20753ba60469cb773f67c1b2317a6b54c75a3900ed07a10b29d15406ced,R/B07TJVTZNR.glb,4.633720397949219,"[""A modern, ergonomic chair with a white plastic, curved seat and light-gray cushion, complemented by slightly splayed light-colored wooden legs with visible screws and a reinforced underside in dark color for stability."", ""Modern ergonomic chair, white plastic seat, light-gray cushion, light wooden legs, visible screws, dark reinforced underside."", ""White plastic seat and light-gray cushion on modern ergonomic chair with light wooden legs and dark reinforced underside."", ""Modern chair with white plastic seat, light gray cushion, wooden legs, and dark reinforced underside."", ""Ergonomic chair with white seat, light-gray cushion, wooden legs, and reinforced underside."", ""Chair with white seat, gray cushion, wooden legs, and reinforced base."", ""White chair with gray cushion, wooden legs, and reinforced base."", ""Chair with white seat, wooden legs, and reinforcement."", ""White ergonomic chair with wooden legs."", ""Ergonomic chair with wooden base."", ""Chair with base.""]",False,False,0,False,raw/3dmodels/original/R/B07TJVTZNR.glb
9fce4d32b5dae717222eb73b9bfd7fe09ce05ac7e027ebf3202ac711b17388de,H/B07QD6ZDDH.glb,4.88171911239624,"[""A cylindrical container made of matte, light grayish-white paper with a 1:1 height-to-diameter ratio, covered in a darker gray geometric pattern of triangles and diagonal lines. The plain white interior is visible through the wide opening."", ""Cylindrical container made of light grayish-white paper with gray geometric pattern."", ""Light grayish-white cylindrical container with geometric design."", ""Cylindrical container with gray geometric pattern."", ""Light gray container with triangle pattern."", ""Gray paper cylinder with pattern."", ""Cylindrical paper container with pattern."", ""Gray geometric container design."", ""Geometric patterned cylinder."", ""Patterned cylinder."", ""Gray cylinder.""]",False,False,0,False,raw/3dmodels/original/H/B07QD6ZDDH.glb
9fd1a80910f7fedc0c3943cae9a7edae54f141bc9272b9530573a204d52e934c,O/B016ID2V5O.glb,5.246917247772217,"[""Executive high-back black office chair with quilted plush seat and backrest, black cushioned armrests with metallic supports, five-star metallic base with casters, and a pneumatic height adjustment mechanism."", ""Executive high-back office chair with quilted seat, backrest, cushioned armrests, and height adjustment."", ""Black high-back chair with quilted plush seat, cushioned armrests, and height adjuster."", ""Executive chair with quilted seat, cushioned armrests, base with casters."", ""High-back chair with quilted seat, armrests, and adjustable height."", ""Quilted black office chair with cushioned armrests."", ""Office chair with plush seat and backrest."", ""Black chair with metallic base and casters."", ""Chair with quilted seat and backrest."", ""High-back black office chair."", ""Black office chair.""]",False,False,0,False,raw/3dmodels/original/O/B016ID2V5O.glb
9fdd58342852088763031e404617cfd324503838a6192b54a5741f27aaa31f0b,7/B07PZN8M57.glb,6.07606315612793,"[""A rectangular wooden cabinet with dark mahogany finish, flat glossy top, plain sides, back panel with small vertical rectangular cutout, front with two sliding doors with three horizontal recessed panels, and middle section with two open shelves and two drawers."", ""Dark mahogany cabinet, glossy top, back cutout, front sliding doors, shelves, drawers."", ""Mahogany cabinet, glossy top, sliding doors, shelves, and drawers."", ""Dark wood cabinet with shelves, drawers, and doors."", ""Cabinet with sliding doors, shelves, and drawers."", ""Mahogany cabinet with shelves and drawers."", ""Wooden cabinet with doors, shelves and drawers."", ""Cabinet with doors, shelves, drawers."", ""Sliding door cabinet with shelves."", ""Cabinet with shelves, drawers."", ""Cabinet with storage.""]",False,False,0,False,raw/3dmodels/original/7/B07PZN8M57.glb
a000ca0fd30e95e92fa6268c292a6807e8ad95c7882977fbf477ac292f9ef072,4/B075X543S4.glb,5.371127128601074,"[""Rectangular ottoman with a slightly larger cushioned top, having rounded corners and subtle edge piping, in beige fabric texture; solid matching base; four short, tapered wooden legs in reddish-brown near the corners."", ""Beige rectangular ottoman with larger cushioned top, rounded corners, edge piping, and four short wooden legs."", ""Beige ottoman with a cushioned top, rounded corners, and short wooden legs."", ""Cushioned ottoman with rounded corners and wooden legs."", ""Beige rectangular ottoman with cushioned top and four legs."", ""Ottoman with cushioned top and wooden legs."", ""Cushioned ottoman with four wooden legs."", ""Beige ottoman with four legs."", ""Ottoman with four wooden legs."", ""Cushioned four-legged ottoman."", ""Four-legged ottoman.""]",False,False,0,False,raw/3dmodels/original/4/B075X543S4.glb
a00b7fb58b5ca725da602ab12dc743649635f687f04c9ba862e789a48ac09cb2,T/B07K7M4X4T.glb,4.610778331756592,"[""Triangular wooden coffee table with rounded edges and corners, smooth elongated top, matching smaller lower shelf, three rectangular legs at each corner, all in light-colored wood with a natural, clear finish showcasing the wood grain."", ""Triangular coffee table with rounded edges, elongated top, lower shelf, three legs, light-colored wood with grain."", ""Wooden coffee table, triangular, rounded edges, elongated top, lower shelf, three legs, light finish."", ""Triangular, light wooden table with elongated top, lower shelf, rounded edges, three legs."", ""Coffee table, triangular, rounded edges, lower shelf, three wooden legs, light finish."", ""Light wooden table, triangular, rounded edges, elongated top, three legs."", ""Triangular coffee table, rounded edges, lower shelf, three legs."", ""Wooden table with rounded edges, lower shelf, three legs."", ""Triangular coffee table, lower shelf, three legs."", ""Light wood coffee table, three legs."", ""Three-legged coffee table.""]",False,False,0,False,raw/3dmodels/original/T/B07K7M4X4T.glb
a00bd659e266ffb0d3ac12e2dd230f2df83f4d2bad5f63d9291fead91a8fa36c,J/B085FJV33J.glb,5.1529717445373535,"[""Contemporary beige recliner chair with microfiber or faux leather upholstery, featuring a rectangular indented headrest, tall curved backrest with stitching, thick rectangular seat cushion, smooth curved armrests, side panels, a lever on the right side, and a robust reclining mechanism."", ""Beige reclining chair with rectangular indented headrest, curved backrest, and smooth armrests."", ""Microfiber upholstered beige recliner with indented headrest and curved backrest."", ""Contemporary beige recliner with indented headrest and curved features."", ""Beige chair, with reclining feature and indented headrest."", ""Upholstered beige chair with reclining mechanism."", ""Contemporary recliner with indented headrest."", ""Beige reclining chair with headrest."", ""Microfiber beige recliner chair."", ""Beige reclining chair."", ""Recliner.""]",False,False,0,False,raw/3dmodels/original/J/B085FJV33J.glb
a013b5305b9f495dfe04f6853255085248f4a63e7c30a379e7a40f9f70e2697a,4/B082DMQ8L4.glb,5.254475116729736,"[""A modern office chair with adjustable height, a cushioned rectangular backrest and seat in muted grey, curved beige wooden armrests, a beige cylindrical support column, and a five-legged beige metal base with dark caster wheels."", ""Modern office chair, height-adjustable, grey cushioning, beige wooden armrests, cylindrical base, five-legged metal base."", ""Grey cushioned, height-adjustable office chair with beige wooden armrests, five-legged metal base."", ""Modern chair with adjustable grey seat, beige armrests, cylindrical base, metal legs."", ""Adjustable grey office chair, wooden beige armrests, cylindrical support, metal base."", ""Height-adjustable office chair, grey cushioning, beige wooden armrests, metal base."", ""Modern chair with adjustable cushioning, wooden armrests, five-legged base."", ""Adjustable office chair, grey cushioned, beige armrests, metal base."", ""Grey chair with height adjustability, beige armrests, metal base."", ""Adjustable grey office chair with beige armrests."", ""Grey chair, beige armrests, metal base.""]",False,False,0,False,raw/3dmodels/original/4/B082DMQ8L4.glb
a01954272d5b32b48442f524e48ad2781234a91169f0f168b8b9198f27432500,9/B07DBFC2N9.glb,4.734189510345459,"[""A rectangular wooden cabinet with dark brown finish, featuring two framed glass doors with metal handles and hinges, and a single horizontal shelf in the middle. The back has a circular hole for cable management."", ""A dark brown, rectangular wooden cabinet with glass doors, metal handles, and a middle shelf."", ""Rectangular cabinet with two glass doors, metal hardware, and a shelf."", ""Wooden cabinet with framed glass doors, shelf, and cable hole."", ""Cabinet with glass doors, central shelf, and cable management hole."", ""Cabinet with glass doors, metal handles, and a shelf."", ""Cabinet with framed doors, shelf, and cable hole."", ""Framed-door cabinet with a middle shelf."", ""Brown cabinet with glass doors."", ""Cabinet with cable management."", ""Basic brown cabinet.""]",False,False,0,False,raw/3dmodels/original/9/B07DBFC2N9.glb
a0215b5806e21197650e19adb14058dc2a1e8b56fbbbb9bba921aedeabb79e16,F/B07JWQ5SMF.glb,4.594915866851807,"[""A rectangular wooden bed with a light natural finish, featuring a headboard and footboard with horizontal grooves, side rails in matching wood, and a white mattress."", ""Rectangular wooden bed, light finish, headboard, footboard with grooves, side rails, white mattress."", ""Rectangular bed with grooved headboard and footboard, light wood, white mattress."", ""Natural finish wooden bed with grooved headboard, footboard, and white mattress."", ""Bed with grooved wooden headboard and footboard, and white mattress."", ""Light wood bed with grooves and white mattress."", ""Wooden bed with grooved details and white mattress."", ""Grooved wooden bed with white mattress."", ""Bed with white mattress and grooves."", ""Wooden bed with white mattress."", ""Bed with mattress.""]",False,False,0,False,raw/3dmodels/original/F/B07JWQ5SMF.glb
a027d146acfb825cedee575ec9bea2e1056a11c0f5a2458a99e03b1aecdef271,4/B07B4ZFR24.glb,5.082461833953857,"[""Rectangular bed with an upholstered beige headboard, footboard, and side rails, white smooth mattress, and dark brown legs at each corner. The headboard is vertically higher than the footboard with visible stitch detailing."", ""Rectangular bed, beige upholstered headboard and sides, white mattress, dark legs."", ""Beige upholstered bed with a white mattress and brown legs."", ""Bed with beige upholstery, white mattress, brown legs."", ""Upholstered bed in beige with dark legs."", ""Beige bed with white mattress, dark legs."", ""Bed with beige fabric and dark legs."", ""Beige fabric bed with brown legs."", ""Beige bed with brown support."", ""Beige, brown-legged bed."", ""Beige bed.""]",False,False,0,False,raw/3dmodels/original/4/B07B4ZFR24.glb
a034e12f3645a3a1998e200d198f64a01085cc95f286cd862e6fc6bee7e2ec75,2/B07HSF3Y12.glb,5.734500408172607,"[""A wooden bed with a rectangular frame and four legs, featuring a light natural wood finish, includes a matching headboard and footboard, smooth side rails, a white rectangular mattress, and two white pillows at the head."", ""A wooden bed with rectangular frame, headboard, footboard, white mattress, two pillows."", ""Wooden bed, headboard, footboard, white mattress, two pillows."", ""Rectangular wooden bed, headboard, footboard, white mattress, pillows."", ""Natural finish wooden bed, white mattress, two pillows."", ""Wooden bed with white mattress and pillows."", ""Rectangular bed, headboard, footboard, mattress, pillows."", ""Wooden bed, white mattress, two pillows."", ""Bed, mattress, headboard, footboard, pillows."", ""Bed, mattress, headboard, pillows."", ""Bed, mattress, pillows.""]",False,False,0,False,raw/3dmodels/original/2/B07HSF3Y12.glb
a0474c46087bd2efb5d4035f4a42ed6b2d99fc333f1452ca29f9542f0c850b9a,7/B07TYTR897.glb,5.2418718338012695,"[""A bar stool with a rectangular, rounded seat and backrest upholstered in light cream fabric. Four straight, square-tapered wooden legs in medium-dark brown, connected by horizontal support bars and a front footrest. Clean and modern aesthetic."", ""Bar stool with a rectangular seat, backrest in cream fabric, four square tapered wooden legs and front footrest."", ""Cream upholstered bar stool with wooden legs and front footrest."", ""Square tapered leg bar stool in cream and medium-dark brown."", ""Cream fabric upholstered bar stool with wooden support."", ""Bar stool with cream upholstery and wooden legs."", ""Rectangular seated bar stool with wooden legs."", ""Cream fabric bar stool with footrest."", ""Upholstered bar stool with footrest."", ""Cream fabric and wooden bar stool."", ""Bar stool, cream and wood.""]",False,False,0,False,raw/3dmodels/original/7/B07TYTR897.glb
a05912e9e506b111716c17e6b02e9dd821165bce494b98c04fe82c56e8a69a2c,P/B07B8NBQQP.glb,5.026713371276856,"[""A vertical cabinet with a white distressed finish, featuring a flat top, a sliding door with a chalkboard panel on the left, and three open shelves on the right."", ""Distressed white cabinet with flat top, chalkboard sliding door, and three shelves."", ""Vertical cabinet, distressed white, with chalkboard door and three shelves."", ""White cabinet with flat top, chalkboard door, and shelves."", ""Distressed cabinet with chalkboard door and shelves."", ""Chalkboard door cabinet with three shelves."", ""Cabinet with chalkboard door and shelves."", ""White cabinet with chalkboard door."", ""Cabinet with chalkboard door."", ""Chalkboard door cabinet."", ""Cabinet with door.""]",False,False,0,False,raw/3dmodels/original/P/B07B8NBQQP.glb
a060224a99d9dbb3f823188db3b4bd022d2ba6699d7054ac5be424ab98b07107,G/B07B7DFM2G.glb,5.052056312561035,"[""Octagonal coffee table with light wood recessed top and black metal frame; features eight legs connecting at top and bottom octagonal rings for stability."", ""Octagonal coffee table with light wood top, black metal frame, and eight legs for stability."", ""Octagonal table with light wood top, black frame, and eight legs."", ""Octagonal coffee table, wood top, black frame, eight legs."", ""Octagonal table, light wood top, black frame."", ""Octagonal coffee table with eight legs."", ""Octagonal table with metal frame."", ""Octagonal coffee table, wood top."", ""Octagonal table, eight legs."", ""Octagonal, black-framed table."", ""Octagonal table.""]",False,False,0,False,raw/3dmodels/original/G/B07B7DFM2G.glb
a060d7e9bfcc7becb3f351036b238be4b3638d38d437c00d788d1498f83f1150,D/B07JFGPVZD.glb,4.788597106933594,"[""Rectangular wooden cabinet with a medium brown color, featuring two front sections: a narrow left section with vertical handles, and a wider right section with frosted glass panels and horizontal metallic handles, on a slightly raised black base."", ""Medium brown wooden cabinet, two sections, frosted glass, vertical and horizontal handles, black base."", ""Wooden cabinet, left narrow section, right wider with frosted glass, black base."", ""Medium cabinet, two different sections, frosted glass, base."", ""Rectangular brown cabinet with frosted glass right section, black base."", ""Black based cabinet with wooden and glass sections."", ""Cabinet with contrasting wooden and glass sections."", ""Brown cabinet, frosted glass, black base."", ""Wood and frosted glass cabinet."", ""Bifurcated cabinet with black base."", ""Cabinet with base.""]",False,False,0,False,raw/3dmodels/original/D/B07JFGPVZD.glb
a06489d217611001abf63716d417b8bff2ec5c1d8e3465e72f52bf7554bd5648,P/B073P39KQP.glb,4.689030647277832,"[""Circular dark purple base with white marbled texture; three vertical silver rods with horizontal bends; bulbous light fixtures at ends, featuring black, white, and yellow patterns."", ""Dark purple circular base, three bent silver rods, bulbous patterned light fixtures."", ""Purple base, three silver bent rods, patterned bulbous lights."", ""Circular purple base with three silver rods and lights."", ""Dark base, bent rods with patterned fixtures."", ""Purple base, three silver rods, lights."", ""Three rods, patterned light fixtures on base."", ""Purple base, bent rods, lights."", ""Three rods, patterned fixtures."", ""Base, rods, patterned lights."", ""Rods and patterned lights.""]",False,False,0,False,raw/3dmodels/original/P/B073P39KQP.glb
a06e025dccac37dfd8c6d151e6a0323221797178d494cc1d3db70333fc53072a,4/B084T7MQB4.glb,4.964190006256104,"[""Modern chair with white wooden frame, cylindrical legs, beige woven square seat, curved backrest and armrests forming a continuous silhouette, and a distinctive 'V' shape in the backrest."", ""Modern chair, white wood, cylindrical legs, beige seat, curved backrest and armrests, 'V' in backrest."", ""White wooden chair with cylindrical legs, beige woven seat, curved structure and 'V' shaped backrest."", ""Modern chair with beige woven seat, curved silhouette and 'V' shape in wooden backrest."", ""White wood chair with cylindrical legs, beige seat, and 'V' shaped backrest."", ""Chair with beige square seat, curved armrests, 'V' shaped backrest."", ""White chair, cylindrical legs, beige woven seat, 'V' backrest."", ""Wooden chair with curved design and distinctive 'V' backrest."", ""Modern chair with 'V' shaped backrest."", ""Beige seated chair with 'V' backrest."", ""'V' backrest chair.""]",False,False,0,False,raw/3dmodels/original/4/B084T7MQB4.glb
a076052a0ea93124985a5adcecc3c91956dc0cbc3fc972ec22d14182b0560139,4/B075X1TB14.glb,4.982308864593506,"[""A modern hanging lamp with a white disc-shaped ceiling mount, thin metallic gray supporting wires, a vertical central support rod, a cylindrical mesh-like brown lamp shade with a tapering bottom, and a flat white circular top."", ""Modern hanging lamp with disc-shaped mount, thin gray wires, central support, mesh-like shade."", ""Modern lamp with white ceiling mount, gray wires, cylindrical mesh shade."", ""Hanging lamp with gray wires, central support, mesh-like shade."", ""Modern hanging lamp with disc-shaped mount, thin wires."", ""Lamp with disc mount, central support, mesh shade."", ""Hanging lamp with thin wires, mesh shade."", ""Modern lamp with a mesh-like shade."", ""Hanging lamp with thin wires."", ""Lamp with mesh shade."", ""Hanging Mesh Lamp.""]",False,False,0,False,raw/3dmodels/original/4/B075X1TB14.glb
a07dddb0d0940821811752f0bfb69d740a0d0c58a6d43c43d32fff165c9dcc81,Q/B075X4T46Q.glb,5.157217502593994,"[""A moss green sofa with a curved backrest merging into the armrests, featuring tufted upholstery with buttons, two seat cushions, a smooth back, and four short, medium brown tapered wooden legs."", ""Moss green sofa, curved backrest, tufted upholstery, two cushions, four wooden legs."", ""Green sofa with tufted upholstery, curved backrest, and four legs."", ""Moss green, buttoned sofa with curved back and wooden legs."", ""Moss green curved sofa with tufted upholstery."", ""Green sofa with curved back and wooden legs."", ""Buttoned, curved, green sofa with legs."", ""Tufted green sofa with four legs."", ""Curved, green sofa with legs."", ""Green tufted sofa."", ""Green sofa.""]",False,False,0,False,raw/3dmodels/original/Q/B075X4T46Q.glb
a0812a2d5e0eb51c82beb27b4b3616b18607ee2404a99d4816ee0af32b43ed61,S/B075X4PRPS.glb,5.153250217437744,"[""A modern, rectangular, elongated upholstered bench with short armrests on both ends, no backrest, four short square legs, light pastel tufted fabric, dark legs, cylindrical bolster pillows at armrests, and firm seams along edges."", ""Elongated upholstered bench with short armrests, square legs, tufted fabric, bolster pillows, firm seams."", ""Rectangular bench with short armrests, dark square legs, tufted fabric, bolster pillows."", ""Modern bench with armrests, tufted pastel fabric, square legs, bolster pillows."", ""Upholstered bench with armrests, square legs, and bolster pillows."", ""Rectangular bench with armrests, bolster pillows, and legs."", ""Bench with bolster pillows, armrests, and dark legs."", ""Tufted rectangular bench with bolster pillows."", ""Bench with armrests and pillows."", ""Upholstered bench with pillows."", ""Bench with pillows.""]",False,False,0,False,raw/3dmodels/original/S/B075X4PRPS.glb
a087d26ee8b69f42d1915a62d18d5dcb22ac5f9ca8d024f837f4ebbf77872731,R/B07B4W2FKR.glb,4.559286117553711,"[""Rectangular wooden dresser, light wood finish with visible grain, three rows of two drawers each, metallic bar handles, short cylindrical dark feet, raised slightly off the ground, dark gray back panel."", ""Rectangular wooden dresser with three rows of drawers and metallic bar handles."", ""Light wood finished dresser with six drawers and dark cylindrical feet."", ""Wooden dresser with six drawers, slightly raised, and dark gray back."", ""Dresser with visible grain, three drawer rows, and metallic handles."", ""Rectangular dresser with six drawers and metal handles."", ""Wooden dresser with six drawers and dark feet."", ""Dresser with three rows of drawers and handles."", ""Six-drawer wooden dresser with handles."", ""Wooden dresser with six drawers."", ""Six-drawer dresser.""]",False,False,0,False,raw/3dmodels/original/R/B07B4W2FKR.glb
a08898516a21b7263081e68aa9cb9ad4b66269c909d6b0715a791bb61c511d52,J/B075X5HB7J.glb,5.305508613586426,"[""A rectangular ottoman with slightly rounded corners and top, light gray textured fabric, thicker cushioned top with matching gray stitching, tapered outward-angled reddish-brown wooden legs, soft padded feel, and visible seams."", ""Light gray, rectangular ottoman with rounded corners, thick cushion, angled wooden legs."", ""Rectangular ottoman with rounded corners, cushioned top, wooden legs."", ""Gray ottoman with slightly rounded corners, wooden legs."", ""Cushioned ottoman with angled reddish-brown legs."", ""Light gray, rectangular ottoman with soft padding."", ""Ottoman with thick cushion and wooden legs."", ""Gray fabric ottoman with visible seams."", ""Gray ottoman with wooden legs."", ""Cushioned gray ottoman."", ""Gray ottoman.""]",False,False,0,False,raw/3dmodels/original/J/B075X5HB7J.glb
a09dc29de158d8cf20bcbc90b34d7c79630ec4dee5fa5984d56f24732876260d,F/B07ZSZ4FYF.glb,5.471494674682617,"[""L-shaped sectional sofa with dark brown wicker frame, light beige cushions and cylindrical pillows, and a matching rectangular ottoman with the same color scheme."", ""L-shaped sofa with dark brown wicker frame and light beige cushions."", ""L-shaped sofa with wicker frame and beige cushions."", ""L-shaped sofa with brown frame and beige cushions."", ""L-shaped wicker frame sofa with cushions."", ""L-shaped sofa with brown frame."", ""L-shaped sofa with beige cushions."", ""L-shaped wicker framed sofa."", ""Brown framed beige sofa."", ""L-shaped beige sofa."", ""Beige sofa.""]",False,False,0,False,raw/3dmodels/original/F/B07ZSZ4FYF.glb
a0be189d9431084fadb286e931be26a7314252b93e13d2ee7ea50d4ac421ff63,Q/B075X4VQXQ.glb,5.121792793273926,"[""A modern, boxy two-seater sofa with medium gray fabric, dark brown wooden legs, two rectangular seat cushions, two backrest cushions, slightly padded straight armrests, visible light stitching, and a sturdy wooden frame."", ""Modern two-seater gray sofa with dark brown wooden legs and light stitching."", ""Boxy two-seater sofa with medium gray fabric and brown wooden legs."", ""Gray two-seater sofa with dark wooden legs and light stitching."", ""Modern gray sofa with brown wooden legs and light stitching."", ""Two-seater sofa with gray fabric and wooden legs."", ""Boxy gray sofa with dark brown legs."", ""Modern two-seater with wooden legs."", ""Gray sofa, wooden legs, light stitching."", ""Two-seater with wooden legs."", ""Gray sofa, wooden legs.""]",False,False,0,False,raw/3dmodels/original/Q/B075X4VQXQ.glb
a0c25ae2b9c57834b9d5050061877a407d31f4fc60dc0a6ae8d5323f5b66eb5e,Z/B07R8WD99Z.glb,4.983943939208984,"[""Circular light gray polished tabletop with rounded edges, atop a sturdy black metal base with four elegantly curved legs featuring decorative circular details and connected by a lower circular ring for stability."", ""Light gray round tabletop with black curved legs and circular details."", ""Round tabletop on a sturdy black metal base with ornaments."", ""Polished gray tabletop on an elegant black four-legged base."", ""Light gray tabletop with decorative black metal legs."", ""Round tabletop on a sturdy black metal base."", ""Gray circular tabletop with decorated black legs."", ""Gray tabletop with elegant black legs."", ""Gray round tabletop with black base."", ""Gray tabletop, black metal base."", ""Circular gray table.""]",False,False,0,False,raw/3dmodels/original/Z/B07R8WD99Z.glb
a0c991734aed35b2d42cf7908a317199ce00a2fa63efe83aa515074e0dab5e1d,3/B07JPGP3X3.glb,5.006823539733887,"[""Rectangular, padded cushion with consistent tufting, vertical pink and white stripes, fabric texture with a slightly glossy finish, and tied ends for securing to furniture."", ""Rectangular, padded cushion with tufted design, pink and white stripes, and tied ends."", ""Padded cushion with tufting, pink and white stripes, tied ends."", ""Tufted cushion with vertical stripes, with tied ends."", ""Striped, tufted cushion with tie features."", ""Striped cushion with tufting and ties."", ""Padded cushion with striped design."", ""Tufted stripes cushion with ties."", ""Striped tied tufted cushion."", ""Striped tufted cushion."", ""Striped cushion.""]",False,False,0,False,raw/3dmodels/original/3/B07JPGP3X3.glb
a0e9c0b959a11187f5713c688c32fce2adb453e5e7a5d2514fdce442759733a4,4/B071J7Q3J4.glb,5.528761386871338,"[""A classic Chesterfield-style two-seater sofa with rolled arms and back of equal height, upholstered in light beige fabric featuring deep button-tufting in a diamond pattern, supported by short cylindrical wooden legs."", ""Classic Chesterfield-style two-seater sofa, light beige fabric, with button-tufting and wooden legs."", ""Chesterfield-style two-seater sofa, beige fabric, diamond pattern button-tufting."", ""Beige Chesterfield-style two-seater sofa with button-tufting pattern."", ""Chesterfield two-seater with button-tufted beige upholstery."", ""Beige two-seater Chesterfield with button-tufting."", ""Two-seater Chesterfield sofa in beige."", ""Beige Chesterfield two-seater sofa."", ""Beige two-seater Chesterfield."", ""Beige Chesterfield sofa."", ""Beige Sofa.""]",False,False,0,False,raw/3dmodels/original/4/B071J7Q3J4.glb
a0ffe2865d4e451fe0cd93a5e9035fede8020ce61b6b37692290f4aa68471958,4/B07HZ7PFW4.glb,4.951981067657471,"[""Three-seater beige sofa with rectilinear shape, curved padded armrests, three rectangular back and seat cushions, fully upholstered frame, and short tapered dark wooden legs."", ""Three-seater beige sofa with curved padded armrests and short dark wooden legs."", ""Beige three-seater sofa with curved armrests and wooden legs."", ""Beige sofa with three seats, padded armrests, and wooden legs."", ""Three-seat sofa with beige upholstery and wooden legs."", ""Beige upholstered sofa with three seats and wooden legs."", ""Three-seater sofa with beige padding and wooden legs."", ""Beige couch with three seats and wood legs."", ""Beige three-seat sofa with wooden legs."", ""Beige three-seat couch with wood legs."", ""Three-seat beige couch.""]",False,False,0,False,raw/3dmodels/original/4/B07HZ7PFW4.glb
a1120ac34c8d35190e85e114d72587bc73c9cd926f9f4077edd61b922ff4df5b,P/B07HSF7LWP.glb,4.558112621307373,"[""Circular light gray rug with distressed multicolored floral center, light blue inner ring, and yellow-purple chain-link outer border, giving a vintage, Persian aesthetic."", ""Light gray rug with multicolored floral center, light blue ring, and yellow-purple border."", ""Circular light gray rug with a vintage floral pattern and a bright chain-link border."", ""Persian style rug with mixed floral center, blue inner ring and colorful chain border."", ""Circle rug with multicolored floral design and vibrant chain-link border."", ""Vintage Persian rug with light gray base and multicolor details."", ""Circular gray rug with flowers, colored borders."", ""Persian rug with blue ring, varied borders."", ""Multicolored floral circular rug."", ""Vintage Persian-style rug."", ""Floral rug.""]",False,False,0,False,raw/3dmodels/original/P/B07HSF7LWP.glb
a127b908d988cd42be005dc13649b81ee389f9c54364969e537f0fc59aba7169,G/B085FH8JFG.glb,5.854321479797363,"[""A dark brown recliner chair with a robust, cushioned, and slightly rounded design, featuring a tall, curved backrest, wide and deep seat, broad and rounded armrests with brass studs, and subtle creases indicating soft padding."", ""Dark brown recliner chair with robust, cushioned design and brass studs."", ""Brown recliner with cushioned design and brass studs."", ""Dark recliner, cushioned, with brass studs."", ""Robust dark brown chair with studs."", ""Cushioned brown recliner with studs."", ""Studded dark brown recliner chair."", ""Robust brown chair with studs."", ""Brown recliner with brass studs."", ""Cushioned brown recliner."", ""Brown studded recliner.""]",False,False,0,False,raw/3dmodels/original/G/B085FH8JFG.glb
a12dba8c5043a2b981b4bc502de7919a116384e4ad5d6a2e9f3672c976982761,F/B07HSHMVNF.glb,4.600593090057373,"[""A rectangular rug with a white, gray, and pink geometric pattern, including central diamonds and a zigzag design, pink triangular borders on the shorter sides, pink tassels at the corners, and a coarse texture."", ""White, gray, and pink rectangle rug, with geometric, diamonds, zigzags, pink borders, tassels, and coarse texture."", ""Rectangular rug, white, gray, pink, geometric design, diamond and zigzag patterns, bordered, tasseled, coarse texture."", ""White, gray and pink rug, geometric patterns, zigzags, diamonds, pink borders, tassels, coarse."", ""Geometric patterned rug in white, gray, pink, with tassels, and rough texture."", ""Rectangular rug with geometric design, pink bordering, tassels, and texture."", ""Geometric patterned rug, pink borders, tasseled, textured."", ""White, gray, pink rug with geometric patterns and tassels."", ""Geometric rug, pink borders, tassels."", ""Colored geometric rug, tassels."", ""Rug, geometric, tassels.""]",False,False,0,False,raw/3dmodels/original/F/B07HSHMVNF.glb
a13117cda808c76d722dde3e07905c6d7564a2bac9ce9c2a79d5f4a24200af0d,Y/B07B4D6MRY.glb,5.639876365661621,"[""Curved cushioned armchair with beige and light gray fabric, high backrest, outward curved cushioned armrests, tapered wooden legs, detailed with nailhead trim where fabrics meet."", ""Curved armchair with beige-gray fabric, high backrest, cushioned armrests, and wooden legs detailed with nailhead trim."", ""High-backed armchair in beige-gray, cushioned armrests, wooden legs, nailhead trim."", ""Armchair with beige-gray fabric, cushioned armrests and backrest, nailhead detailing."", ""Beige-gray fabric armchair, high backrest, curved wooden legs, nailhead detail."", ""Chair with cushioned armrests, high back, wooden legs, nailhead trim."", ""High back armchair, beige-gray fabric, nailhead trim."", ""Beige and gray armchair with nailhead trim."", ""Cushioned armchair, wooden legs, nail trim."", ""High back chair, nailhead details."", ""Armchair, nailhead trim.""]",False,False,0,False,raw/3dmodels/original/Y/B07B4D6MRY.glb
